Year,Month,Day,Hour,Minute,Wave Height,Direction Dominant Period,Average Wave Period,Tide
2023,01,11,18,00,1.06,5.41,4.33,99.00
2023,01,11,18,30,1.00,5.41,4.33,99.00
2023,01,11,19,00,1.02,5.13,4.27,99.00
2023,01,11,19,30,0.99,5.41,4.22,99.00
2023,01,11,20,00,0.96,5.26,4.21,99.00
2023,01,11,20,30,0.94,5.13,4.15,99.00
2023,01,11,21,00,0.93,5.13,4.16,99.00
2023,01,11,21,30,0.95,5.00,4.20,99.00
2023,01,11,22,00,0.97,5.00,4.21,99.00
2023,01,11,22,30,0.93,5.00,4.18,99.00
2023,01,11,23,00,0.90,4.88,4.04,99.00
2023,01,11,23,30,0.85,4.65,3.95,99.00
2023,01,12,00,00,0.88,5.26,4.02,99.00
2023,01,12,00,30,0.83,5.00,3.81,99.00
2023,01,12,01,00,0.88,5.13,3.87,99.00
2023,01,12,01,30,0.86,5.00,3.75,99.00
2023,01,12,02,00,0.80,4.35,3.63,99.00
2023,01,12,02,30,0.82,5.00,3.69,99.00
2023,01,12,03,00,0.85,5.13,3.66,99.00
2023,01,12,03,30,0.85,5.00,3.69,99.00
2023,01,12,04,00,0.78,5.26,3.65,99.00
2023,01,12,04,30,0.82,5.41,3.76,99.00
2023,01,12,05,00,0.84,5.00,3.81,99.00
2023,01,12,05,30,0.76,4.65,3.60,99.00
2023,01,12,06,00,0.83,4.88,3.67,99.00
2023,01,12,06,30,0.86,4.88,3.66,99.00
2023,01,12,07,00,0.90,5.00,3.71,99.00
2023,01,12,07,30,0.95,4.88,3.78,99.00
2023,01,12,08,00,1.03,4.88,3.90,99.00
2023,01,12,08,30,1.11,5.26,4.02,99.00
2023,01,12,09,00,1.23,5.26,4.14,99.00
2023,01,12,09,30,1.38,5.56,4.46,99.00
2023,01,12,10,00,1.25,5.26,4.23,99.00
2023,01,12,10,30,1.32,5.56,4.38,99.00
2023,01,12,11,00,1.43,5.71,4.55,99.00
2023,01,12,11,30,1.53,5.88,4.65,99.00
2023,01,12,12,00,1.49,5.71,4.59,99.00
2023,01,12,12,30,1.46,6.06,4.67,99.00
2023,01,12,13,00,1.49,6.06,4.70,99.00
2023,01,12,13,30,1.62,6.06,4.81,99.00
2023,01,12,14,00,1.46,6.06,4.66,99.00
2023,01,12,14,30,1.58,5.88,4.89,99.00
2023,01,12,15,00,1.39,5.71,4.64,99.00
2023,01,12,15,30,1.52,5.71,4.88,99.00
2023,01,12,16,00,1.50,5.88,4.88,99.00
2023,01,12,16,30,1.39,5.71,4.73,99.00
2023,01,12,17,00,1.45,6.06,4.71,99.00
2023,01,12,17,30,1.53,6.06,4.81,99.00
2023,01,12,18,00,1.47,6.06,4.66,99.00
2023,01,12,18,30,1.51,6.25,4.64,99.00
2023,01,12,19,00,1.73,6.25,4.81,99.00
2023,01,12,19,30,1.83,6.45,4.82,99.00
2023,01,12,20,00,1.83,6.25,4.85,99.00
2023,01,12,20,30,1.86,6.25,4.81,99.00
2023,01,12,21,00,1.87,6.45,4.89,99.00
2023,01,12,21,30,1.90,6.25,4.96,99.00
2023,01,12,22,00,1.78,6.67,4.89,99.00
2023,01,12,22,30,1.78,6.45,4.90,99.00
2023,01,12,23,00,1.62,6.45,4.83,99.00
2023,01,12,23,30,1.67,6.06,4.86,99.00
2023,01,13,00,00,1.59,6.45,4.81,99.00
2023,01,13,00,30,1.47,6.67,4.77,99.00
2023,01,13,01,00,1.48,6.25,4.91,99.00
2023,01,13,01,30,1.47,6.67,4.91,99.00
2023,01,13,02,00,1.38,6.45,4.72,99.00
2023,01,13,02,30,1.39,6.67,4.58,99.00
2023,01,13,03,00,1.42,6.90,4.16,99.00
2023,01,13,03,30,1.54,5.88,4.28,99.00
2023,01,13,04,00,1.60,6.25,4.24,99.00
2023,01,13,04,30,1.61,6.90,4.20,99.00
2023,01,13,05,00,1.61,4.76,4.24,99.00
2023,01,13,05,30,1.62,4.65,4.25,99.00
2023,01,13,06,00,1.62,6.90,4.25,99.00
2023,01,13,06,30,1.66,6.90,4.42,99.00
2023,01,13,07,00,1.67,6.45,4.29,99.00
2023,01,13,07,30,1.77,6.90,4.56,99.00
2023,01,13,08,00,1.72,7.14,4.50,99.00
2023,01,13,08,30,1.79,6.45,4.51,99.00
2023,01,13,09,00,1.74,7.14,4.46,99.00
2023,01,13,09,30,1.73,7.41,4.57,99.00
2023,01,13,10,00,1.71,5.13,4.43,99.00
2023,01,13,10,30,1.77,7.14,4.63,99.00
2023,01,13,11,00,1.63,7.41,4.48,99.00
2023,01,13,11,30,1.58,7.14,4.56,99.00
2023,01,13,12,00,1.53,7.14,4.57,99.00
2023,01,13,12,30,1.43,7.41,4.32,99.00
2023,01,13,13,00,1.37,7.41,4.45,99.00
2023,01,13,13,30,1.38,7.69,4.73,99.00
2023,01,13,14,00,1.34,6.90,4.60,99.00
2023,01,13,14,30,1.33,7.41,4.57,99.00
2023,01,13,15,00,1.37,7.41,4.71,99.00
2023,01,13,15,30,1.33,7.69,4.37,99.00
2023,01,13,16,00,1.37,7.41,4.52,99.00
2023,01,13,16,30,1.34,7.41,4.36,99.00
2023,01,13,17,00,1.35,7.69,4.39,99.00
2023,01,13,17,30,1.37,7.41,4.37,99.00
2023,01,13,18,00,1.42,4.35,4.34,99.00
2023,01,13,18,30,1.35,7.41,4.21,99.00
2023,01,13,19,00,1.32,7.41,4.24,99.00
2023,01,13,19,30,1.24,5.26,4.20,99.00
2023,01,13,20,00,1.21,4.26,3.98,99.00
2023,01,13,20,30,1.18,5.41,4.09,99.00
2023,01,13,21,00,1.20,4.08,3.97,99.00
2023,01,13,21,30,1.18,4.08,3.94,99.00
2023,01,13,22,00,1.18,4.26,3.85,99.00
2023,01,13,22,30,1.14,3.92,3.79,99.00
2023,01,13,23,00,1.23,3.85,3.80,99.00
2023,01,13,23,30,1.24,4.35,3.74,99.00
2023,01,14,00,00,1.23,4.08,3.78,99.00
2023,01,14,00,30,1.38,4.08,3.95,99.00
2023,01,14,01,00,1.36,4.35,3.85,99.00
2023,01,14,01,30,1.22,4.44,3.77,99.00
2023,01,14,02,00,1.23,4.35,3.77,99.00
2023,01,14,02,30,1.18,4.44,3.64,99.00
2023,01,14,03,00,1.24,4.26,3.66,99.00
2023,01,14,03,30,1.17,4.08,3.61,99.00
2023,01,14,04,00,1.13,4.26,3.60,99.00
2023,01,14,04,30,1.17,4.17,3.62,99.00
2023,01,14,05,00,1.14,4.00,3.54,99.00
2023,01,14,05,30,1.15,3.85,3.51,99.00
2023,01,14,06,00,1.17,3.77,3.53,99.00
2023,01,14,06,30,1.22,4.08,3.53,99.00
2023,01,14,07,00,1.26,4.00,3.55,99.00
2023,01,14,07,30,1.22,4.35,3.51,99.00
2023,01,14,08,00,1.24,4.35,3.59,99.00
2023,01,14,08,30,1.15,4.17,3.49,99.00
2023,01,14,09,00,1.08,4.26,3.29,99.00
2023,01,14,09,30,1.04,4.08,3.33,99.00
2023,01,14,10,00,0.98,4.00,3.20,99.00
2023,01,14,10,30,0.98,4.00,3.16,99.00
2023,01,14,11,00,0.96,3.70,3.11,99.00
2023,01,14,11,30,0.93,3.57,3.08,99.00
2023,01,14,12,00,0.91,3.57,3.07,99.00
2023,01,14,12,30,0.86,3.77,3.03,99.00
2023,01,14,13,00,0.83,3.51,3.03,99.00
2023,01,14,13,30,0.80,3.51,3.09,99.00
2023,01,14,14,00,0.82,3.85,3.09,99.00
2023,01,14,14,30,0.83,3.57,3.11,99.00
2023,01,14,15,00,0.84,3.70,3.16,99.00
2023,01,14,15,30,0.78,3.85,3.08,99.00
2023,01,14,16,00,0.71,3.64,3.03,99.00
2023,01,14,16,30,0.69,3.39,3.00,99.00
2023,01,14,17,00,0.66,3.33,2.96,99.00
2023,01,14,17,30,0.59,3.39,2.91,99.00
2023,01,14,18,00,0.51,3.13,2.80,99.00
2023,01,14,18,30,0.52,3.23,2.78,99.00
2023,01,14,19,00,0.48,2.82,2.74,99.00
2023,01,14,19,30,0.44,2.74,2.69,99.00
2023,01,14,20,00,0.40,2.56,2.67,99.00
2023,01,14,20,30,0.39,2.41,2.68,99.00
2023,01,14,21,00,0.37,6.45,2.66,99.00
2023,01,14,21,30,0.39,2.41,2.67,99.00
2023,01,14,22,00,0.38,2.41,2.60,99.00
2023,01,14,22,30,0.40,5.71,2.82,99.00
2023,01,14,23,00,0.36,5.88,2.72,99.00
2023,01,14,23,30,0.36,2.33,2.65,99.00
2023,01,15,00,00,0.37,2.27,2.71,99.00
2023,01,15,00,30,0.36,2.25,2.70,99.00
2023,01,15,01,00,0.36,2.41,2.67,99.00
2023,01,15,01,30,0.35,2.50,2.65,99.00
2023,01,15,02,00,0.38,5.00,2.83,99.00
2023,01,15,02,30,0.37,2.47,2.52,99.00
2023,01,15,03,00,0.37,2.60,2.57,99.00
2023,01,15,03,30,0.37,2.70,2.67,99.00
2023,01,15,04,00,0.33,2.60,2.69,99.00
2023,01,15,04,30,0.31,2.38,2.66,99.00
2023,01,15,05,00,0.26,6.67,2.75,99.00
2023,01,15,05,30,0.24,99.00,2.86,99.00
2023,01,15,06,00,0.23,99.00,3.18,99.00
2023,01,15,06,30,0.21,99.00,3.48,99.00
2023,01,15,07,00,0.22,99.00,3.55,99.00
2023,01,15,07,30,0.24,99.00,3.61,99.00
2023,01,15,08,00,0.21,99.00,3.76,99.00
2023,01,15,08,30,0.19,99.00,3.71,99.00
2023,01,15,09,00,0.20,99.00,3.50,99.00
2023,01,15,09,30,0.22,99.00,3.30,99.00
2023,01,15,10,00,0.25,7.14,2.89,99.00
2023,01,15,10,30,0.29,5.56,2.82,99.00
2023,01,15,11,00,0.29,5.13,2.65,99.00
2023,01,15,11,30,0.28,1.98,2.61,99.00
2023,01,15,12,00,0.27,2.04,2.66,99.00
2023,01,15,12,30,0.27,5.41,2.74,99.00
2023,01,15,13,00,0.26,6.90,2.78,99.00
2023,01,15,13,30,0.26,6.45,2.67,99.00
2023,01,15,14,00,0.27,6.90,2.67,99.00
2023,01,15,14,30,0.27,5.26,2.73,99.00
2023,01,15,15,00,0.25,5.41,2.86,99.00
2023,01,15,15,30,0.24,99.00,2.81,99.00
2023,01,15,16,00,0.25,7.14,3.23,99.00
2023,01,15,16,30,0.24,99.00,3.15,99.00
2023,01,15,17,00,0.24,99.00,3.18,99.00
2023,01,15,17,30,0.26,5.13,2.97,99.00
2023,01,15,18,00,0.27,6.45,3.23,99.00
2023,01,15,18,30,0.25,6.90,3.27,99.00
2023,01,15,19,00,0.26,6.67,3.33,99.00
2023,01,15,19,30,0.26,6.67,3.74,99.00
2023,01,15,20,00,0.25,6.90,3.52,99.00
2023,01,15,20,30,0.24,99.00,3.45,99.00
2023,01,15,21,00,0.26,6.67,3.34,99.00
2023,01,15,21,30,0.23,99.00,3.41,99.00
2023,01,15,22,00,0.22,99.00,3.55,99.00
2023,01,15,22,30,0.23,99.00,3.66,99.00
2023,01,15,23,00,0.21,99.00,3.81,99.00
2023,01,15,23,30,0.24,99.00,3.93,99.00
2023,01,16,00,00,0.26,5.41,3.64,99.00
2023,01,16,00,30,0.28,6.25,3.46,99.00
2023,01,16,01,00,0.32,5.26,3.37,99.00
2023,01,16,01,30,0.36,6.25,3.31,99.00
2023,01,16,02,00,0.36,2.99,2.92,99.00
2023,01,16,02,30,0.38,3.08,2.87,99.00
2023,01,16,03,00,0.42,3.03,2.80,99.00
2023,01,16,03,30,0.45,3.13,2.91,99.00
2023,01,16,04,00,0.46,3.28,2.91,99.00
2023,01,16,04,30,0.52,3.08,3.00,99.00
2023,01,16,05,00,0.59,3.33,3.07,99.00
2023,01,16,05,30,0.65,3.64,3.15,99.00
2023,01,16,06,00,0.76,3.85,3.33,99.00
2023,01,16,06,30,0.80,4.17,3.49,99.00
2023,01,16,07,00,0.88,4.26,3.62,99.00
2023,01,16,07,30,0.95,4.44,3.75,99.00
2023,01,16,08,00,1.03,4.65,3.92,99.00
2023,01,16,08,30,1.04,5.00,3.91,99.00
2023,01,16,09,00,1.07,4.76,3.97,99.00
2023,01,16,09,30,1.10,5.26,4.07,99.00
2023,01,16,10,00,1.16,4.76,4.07,99.00
2023,01,16,10,30,1.18,5.00,4.14,99.00
2023,01,16,11,00,1.35,5.00,4.37,99.00
2023,01,16,11,30,1.25,4.88,4.36,99.00
2023,01,16,12,00,1.30,5.41,4.42,99.00
2023,01,16,12,30,1.32,5.13,4.40,99.00
2023,01,16,13,00,1.27,5.41,4.51,99.00
2023,01,16,13,30,1.39,5.41,4.59,99.00
2023,01,16,14,00,1.37,5.41,4.60,99.00
2023,01,16,14,30,1.36,5.56,4.69,99.00
2023,01,16,15,00,1.44,5.71,4.75,99.00
2023,01,16,15,30,1.41,5.56,4.77,99.00
2023,01,16,16,00,1.42,5.71,4.78,99.00
2023,01,16,16,30,1.49,5.88,4.92,99.00
2023,01,16,17,00,1.46,6.06,4.83,99.00
2023,01,16,17,30,1.53,5.71,4.87,99.00
2023,01,16,18,00,1.54,6.25,4.99,99.00
2023,01,16,18,30,1.56,6.06,4.99,99.00
2023,01,16,19,00,1.56,6.06,4.95,99.00
2023,01,16,19,30,1.65,6.06,5.07,99.00
2023,01,16,20,00,1.60,6.25,5.01,99.00
2023,01,16,20,30,1.66,6.45,5.16,99.00
2023,01,16,21,00,1.61,6.90,5.19,99.00
2023,01,16,21,30,1.59,6.45,5.21,99.00
2023,01,16,22,00,1.69,6.67,5.35,99.00
2023,01,16,22,30,1.75,6.67,5.48,99.00
2023,01,16,23,00,1.58,6.25,5.37,99.00
2023,01,16,23,30,1.53,6.90,5.38,99.00
2023,01,17,00,00,1.56,6.67,5.41,99.00
2023,01,17,00,30,1.47,6.45,5.50,99.00
2023,01,17,01,00,1.57,6.45,5.60,99.00
2023,01,17,01,30,1.43,6.25,5.47,99.00
2023,01,17,02,00,1.46,6.25,5.43,99.00
2023,01,17,02,30,1.46,6.67,5.42,99.00
2023,01,17,03,00,1.46,6.45,5.49,99.00
2023,01,17,03,30,1.55,6.45,5.35,99.00
2023,01,17,04,00,1.47,6.90,5.33,99.00
2023,01,17,04,30,1.53,6.90,5.54,99.00
2023,01,17,05,00,1.42,6.25,5.31,99.00
2023,01,17,05,30,1.38,6.67,5.12,99.00
2023,01,17,06,00,1.42,6.45,5.09,99.00
2023,01,17,06,30,1.48,6.25,5.16,99.00
2023,01,17,07,00,1.43,5.56,4.94,99.00
2023,01,17,07,30,1.49,6.67,5.07,99.00
2023,01,17,08,00,1.44,6.67,4.97,99.00
2023,01,17,08,30,1.50,6.06,5.01,99.00
2023,01,17,09,00,1.48,5.88,5.09,99.00
2023,01,17,09,30,1.50,6.25,4.80,99.00
2023,01,17,10,00,1.63,6.25,5.16,99.00
2023,01,17,10,30,1.68,6.06,5.18,99.00
2023,01,17,11,00,1.61,6.25,4.99,99.00
2023,01,17,11,30,1.57,6.25,5.02,99.00
2023,01,17,12,00,1.63,5.88,5.16,99.00
2023,01,17,12,30,1.66,5.88,5.10,99.00
2023,01,17,13,00,1.59,5.88,5.14,99.00
2023,01,17,13,30,1.60,6.90,5.17,99.00
2023,01,17,14,00,1.67,6.25,5.26,99.00
2023,01,17,14,30,1.70,5.88,5.25,99.00
2023,01,17,15,00,1.68,7.69,5.33,99.00
2023,01,17,15,30,1.74,7.69,5.33,99.00
2023,01,17,16,00,1.62,7.14,5.41,99.00
2023,01,17,16,30,1.63,8.33,5.45,99.00
2023,01,17,17,00,1.68,7.41,5.61,99.00
2023,01,17,17,30,1.66,8.00,5.64,99.00
2023,01,17,18,00,1.65,8.00,5.62,99.00
2023,01,17,18,30,1.53,8.00,5.66,99.00
2023,01,17,19,00,1.55,8.00,5.66,99.00
2023,01,17,19,30,1.49,7.41,5.61,99.00
2023,01,17,20,00,1.55,7.14,5.76,99.00
2023,01,17,20,30,1.59,8.33,5.92,99.00
2023,01,17,21,00,1.55,7.41,5.90,99.00
2023,01,17,21,30,1.50,6.90,5.80,99.00
2023,01,17,22,00,1.59,8.33,5.84,99.00
2023,01,17,22,30,1.69,8.33,6.05,99.00
2023,01,17,23,00,1.51,8.00,5.87,99.00
2023,01,17,23,30,1.48,7.41,5.71,99.00
2023,01,18,00,00,1.62,7.69,6.14,99.00
2023,01,18,00,30,1.52,7.41,5.83,99.00
2023,01,18,01,00,1.49,7.69,5.97,99.00
2023,01,18,01,30,1.40,7.14,5.86,99.00
2023,01,18,02,00,1.35,7.41,5.86,99.00
2023,01,18,02,30,1.37,7.41,5.90,99.00
2023,01,18,03,00,1.30,7.41,5.81,99.00
2023,01,18,03,30,1.47,7.14,5.94,99.00
2023,01,18,04,00,1.39,8.00,5.88,99.00
2023,01,18,04,30,1.36,7.41,5.85,99.00
2023,01,18,05,00,1.41,7.69,6.01,99.00
2023,01,18,05,30,1.28,7.41,5.89,99.00
2023,01,18,06,00,1.33,6.90,5.89,99.00
2023,01,18,06,30,1.44,7.69,6.05,99.00
2023,01,18,07,00,1.38,8.33,5.94,99.00
2023,01,18,07,30,1.43,8.00,6.08,99.00
2023,01,18,08,00,1.53,8.00,6.13,99.00
2023,01,18,08,30,1.50,7.69,6.19,99.00
2023,01,18,09,00,1.49,8.00,6.10,99.00
2023,01,18,09,30,1.46,7.69,5.97,99.00
2023,01,18,10,00,1.37,8.33,5.78,99.00
2023,01,18,10,30,1.48,7.69,5.93,99.00
2023,01,18,11,00,1.34,7.69,5.71,99.00
2023,01,18,11,30,1.47,7.41,5.82,99.00
2023,01,18,12,00,1.39,7.69,5.64,99.00
2023,01,18,12,30,1.42,7.69,5.64,99.00
2023,01,18,13,00,1.36,8.00,5.48,99.00
2023,01,18,13,30,1.27,6.67,5.38,99.00
2023,01,18,14,00,1.37,8.00,5.58,99.00
2023,01,18,14,30,1.22,7.69,5.17,99.00
2023,01,18,15,00,1.23,8.00,5.25,99.00
2023,01,18,15,30,1.21,6.45,5.09,99.00
2023,01,18,16,00,1.24,6.90,5.11,99.00
2023,01,18,16,30,1.18,7.69,4.89,99.00
2023,01,18,17,00,1.25,7.14,4.86,99.00
2023,01,18,17,30,1.26,7.14,4.74,99.00
2023,01,18,18,00,1.29,6.90,4.58,99.00
2023,01,18,18,30,1.29,7.14,4.67,99.00
2023,01,18,19,00,1.27,5.88,4.77,99.00
2023,01,18,19,30,1.30,6.45,4.95,99.00
2023,01,18,20,00,1.33,6.06,4.97,99.00
2023,01,18,20,30,1.28,6.25,4.90,99.00
2023,01,18,21,00,1.31,6.45,5.01,99.00
2023,01,18,21,30,1.39,6.90,5.17,99.00
2023,01,18,22,00,1.46,6.90,5.38,99.00
2023,01,18,22,30,1.46,6.90,5.50,99.00
2023,01,18,23,00,1.47,6.67,5.47,99.00
2023,01,18,23,30,1.40,6.06,5.42,99.00
2023,01,19,00,00,1.49,7.14,5.68,99.00
2023,01,19,00,30,1.44,6.45,5.64,99.00
2023,01,19,01,00,1.47,6.90,5.71,99.00
2023,01,19,01,30,1.44,7.14,5.75,99.00
2023,01,19,02,00,1.53,7.14,5.79,99.00
2023,01,19,02,30,1.38,7.14,5.68,99.00
2023,01,19,03,00,1.46,7.14,5.80,99.00
2023,01,19,03,30,1.43,7.14,5.65,99.00
2023,01,19,04,00,1.37,7.14,5.76,99.00
2023,01,19,04,30,1.42,7.41,5.75,99.00
2023,01,19,05,00,1.42,7.69,5.82,99.00
2023,01,19,05,30,1.47,6.90,5.83,99.00
2023,01,19,06,00,1.39,7.14,5.64,99.00
2023,01,19,06,30,1.57,6.90,5.86,99.00
2023,01,19,07,00,1.37,7.41,5.61,99.00
2023,01,19,07,30,1.56,7.41,5.78,99.00
2023,01,19,08,00,1.41,6.90,5.59,99.00
2023,01,19,08,30,1.56,7.69,5.75,99.00
2023,01,19,09,00,1.46,7.41,5.61,99.00
2023,01,19,09,30,1.49,7.14,5.80,99.00
2023,01,19,10,00,1.48,7.14,5.72,99.00
2023,01,19,10,30,1.46,7.14,5.70,99.00
2023,01,19,11,00,1.47,7.41,5.72,99.00
2023,01,19,11,30,1.49,7.69,5.67,99.00
2023,01,19,12,00,1.39,7.41,5.20,99.00
2023,01,19,12,30,1.46,7.41,5.27,99.00
2023,01,19,13,00,1.46,7.41,5.40,99.00
2023,01,19,13,30,1.38,6.90,5.22,99.00
2023,01,19,14,00,1.37,6.90,5.38,99.00
2023,01,19,14,30,1.31,7.41,5.54,99.00
2023,01,19,15,00,1.32,7.41,5.63,99.00
2023,01,19,15,30,1.27,7.41,5.60,99.00
2023,01,19,16,00,1.20,7.41,5.70,99.00
2023,01,19,16,30,1.10,7.41,5.77,99.00
2023,01,19,17,00,1.30,7.14,6.11,99.00
2023,01,19,17,30,1.21,7.14,6.13,99.00
2023,01,19,18,00,1.07,7.14,6.10,99.00
2023,01,19,18,30,1.15,6.90,6.26,99.00
2023,01,19,19,00,1.13,6.90,6.27,99.00
2023,01,19,19,30,1.04,6.90,6.28,99.00
2023,01,19,20,00,1.25,7.14,6.45,99.00
2023,01,19,20,30,1.11,7.14,6.36,99.00
2023,01,19,21,00,1.07,7.41,6.29,99.00
2023,01,19,21,30,1.13,7.14,6.33,99.00
2023,01,19,22,00,1.04,6.67,6.25,99.00
2023,01,19,22,30,0.95,7.14,6.27,99.00
2023,01,19,23,00,1.02,7.14,6.26,99.00
2023,01,19,23,30,1.02,6.90,6.38,99.00
2023,01,20,00,00,1.03,7.41,6.35,99.00
2023,01,20,00,30,0.95,6.67,6.14,99.00
2023,01,20,01,00,1.04,7.14,6.34,99.00
2023,01,20,01,30,0.98,7.41,6.33,99.00
2023,01,20,02,00,0.98,6.90,6.15,99.00
2023,01,20,02,30,1.03,7.14,6.21,99.00
2023,01,20,03,00,0.94,7.41,6.08,99.00
2023,01,20,03,30,0.93,7.41,6.12,99.00
2023,01,20,04,00,0.92,7.14,5.98,99.00
2023,01,20,04,30,0.99,7.14,6.04,99.00
2023,01,20,05,00,0.92,7.41,6.09,99.00
2023,01,20,05,30,0.90,7.14,6.06,99.00
2023,01,20,06,00,0.85,6.90,5.90,99.00
2023,01,20,06,30,0.79,6.67,5.77,99.00
2023,01,20,07,00,0.82,6.67,5.87,99.00
2023,01,20,07,30,0.77,7.14,5.56,99.00
2023,01,20,08,00,0.76,6.67,4.93,99.00
2023,01,20,08,30,0.73,7.14,4.39,99.00
2023,01,20,09,00,0.76,6.90,4.12,99.00
2023,01,20,09,30,0.76,6.45,3.83,99.00
2023,01,20,10,00,0.81,7.14,3.65,99.00
2023,01,20,10,30,0.89,6.90,3.54,99.00
2023,01,20,11,00,1.00,7.14,3.66,99.00
2023,01,20,11,30,1.00,3.64,3.56,99.00
2023,01,20,12,00,0.98,3.64,3.53,99.00
2023,01,20,12,30,1.03,3.70,3.49,99.00
2023,01,20,13,00,0.98,3.85,3.53,99.00
2023,01,20,13,30,0.98,3.45,3.41,99.00
2023,01,20,14,00,0.92,3.70,3.25,99.00
2023,01,20,14,30,0.88,3.45,3.18,99.00
2023,01,20,15,00,0.90,3.64,3.19,99.00
2023,01,20,15,30,0.83,3.45,3.13,99.00
2023,01,20,16,00,0.86,3.57,3.10,99.00
2023,01,20,16,30,0.86,3.51,3.15,99.00
2023,01,20,17,00,0.84,3.45,3.11,99.00
2023,01,20,17,30,0.88,3.45,3.21,99.00
2023,01,20,18,00,0.83,3.45,3.15,99.00
2023,01,20,18,30,0.83,3.28,3.15,99.00
2023,01,20,19,00,0.84,3.28,3.14,99.00
2023,01,20,19,30,0.80,3.28,3.13,99.00
2023,01,20,20,00,0.81,3.39,3.09,99.00
2023,01,20,20,30,0.78,3.45,3.16,99.00
2023,01,20,21,00,0.79,3.28,3.16,99.00
2023,01,20,21,30,0.77,3.33,3.11,99.00
2023,01,20,22,00,0.81,3.23,3.24,99.00
2023,01,20,22,30,0.73,3.33,3.15,99.00
2023,01,20,23,00,0.75,3.17,3.17,99.00
2023,01,20,23,30,0.76,3.39,3.26,99.00
2023,01,21,00,00,0.76,3.45,3.25,99.00
2023,01,21,00,30,0.77,3.57,3.25,99.00
2023,01,21,01,00,0.78,3.45,3.38,99.00
2023,01,21,01,30,0.82,3.57,3.47,99.00
2023,01,21,02,00,0.79,3.64,3.42,99.00
2023,01,21,02,30,0.86,3.92,3.60,99.00
2023,01,21,03,00,0.89,3.92,3.55,99.00
2023,01,21,03,30,0.87,4.00,3.56,99.00
2023,01,21,04,00,0.80,3.77,3.54,99.00
2023,01,21,04,30,0.83,3.64,3.48,99.00
2023,01,21,05,00,0.80,3.77,3.45,99.00
2023,01,21,05,30,0.87,3.70,3.44,99.00
2023,01,21,06,00,0.82,3.70,3.41,99.00
2023,01,21,06,30,0.86,3.77,3.49,99.00
2023,01,21,07,00,0.84,3.70,3.46,99.00
2023,01,21,07,30,0.87,3.70,3.42,99.00
2023,01,21,08,00,0.82,3.92,3.38,99.00
2023,01,21,08,30,0.80,3.85,3.34,99.00
2023,01,21,09,00,0.83,3.77,3.32,99.00
2023,01,21,09,30,0.77,3.77,3.31,99.00
2023,01,21,10,00,0.77,3.57,3.33,99.00
2023,01,21,10,30,0.74,6.06,3.35,99.00
2023,01,21,11,00,0.73,3.70,3.34,99.00
2023,01,21,11,30,0.76,5.41,3.47,99.00
2023,01,21,12,00,0.78,5.26,3.46,99.00
2023,01,21,12,30,0.82,5.41,3.47,99.00
2023,01,21,13,00,0.84,3.39,3.39,99.00
2023,01,21,13,30,0.91,3.51,3.49,99.00
2023,01,21,14,00,0.95,3.64,3.49,99.00
2023,01,21,14,30,1.00,3.45,3.55,99.00
2023,01,21,15,00,1.00,3.85,3.51,99.00
2023,01,21,15,30,1.04,3.57,3.56,99.00
2023,01,21,16,00,1.01,3.64,3.55,99.00
2023,01,21,16,30,1.02,3.77,3.58,99.00
2023,01,21,17,00,1.04,3.39,3.56,99.00
2023,01,21,17,30,1.09,3.51,3.59,99.00
2023,01,21,18,00,1.10,3.33,3.55,99.00
2023,01,21,18,30,1.22,3.70,3.62,99.00
2023,01,21,19,00,1.18,3.85,3.60,99.00
2023,01,21,19,30,1.11,3.51,3.54,99.00
2023,01,21,20,00,1.14,3.77,3.58,99.00
2023,01,21,20,30,1.06,3.64,3.52,99.00
2023,01,21,21,00,0.95,3.70,3.62,99.00
2023,01,21,21,30,0.89,6.45,3.65,99.00
2023,01,21,22,00,0.81,6.45,3.78,99.00
2023,01,21,22,30,0.82,6.25,4.05,99.00
2023,01,21,23,00,0.78,6.45,3.90,99.00
2023,01,21,23,30,0.81,6.45,4.14,99.00
2023,01,22,00,00,0.81,6.67,4.24,99.00
2023,01,22,00,30,0.82,6.45,4.42,99.00
2023,01,22,01,00,0.82,6.67,4.49,99.00
2023,01,22,01,30,0.74,6.45,4.44,99.00
2023,01,22,02,00,0.77,6.06,4.22,99.00
2023,01,22,02,30,0.84,5.56,4.27,99.00
2023,01,22,03,00,0.91,5.41,4.39,99.00
2023,01,22,03,30,0.88,6.45,4.14,99.00
2023,01,22,04,00,0.85,6.25,3.89,99.00
2023,01,22,04,30,0.87,6.06,3.71,99.00
2023,01,22,05,00,0.90,6.67,3.59,99.00
2023,01,22,05,30,1.10,4.65,3.68,99.00
2023,01,22,06,00,1.19,4.65,3.73,99.00
2023,01,22,06,30,1.26,4.55,3.85,99.00
2023,01,22,07,00,1.35,4.55,3.96,99.00
2023,01,22,07,30,1.54,4.88,4.14,99.00
2023,01,22,08,00,1.54,5.00,4.27,99.00
2023,01,22,08,30,1.48,5.41,4.33,99.00
2023,01,22,09,00,1.41,5.71,4.43,99.00
2023,01,22,09,30,1.52,5.13,4.47,99.00
2023,01,22,10,00,1.45,5.26,4.49,99.00
2023,01,22,10,30,1.24,6.45,4.50,99.00
2023,01,22,11,00,1.24,6.06,4.69,99.00
2023,01,22,11,30,1.10,6.67,4.57,99.00
