#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 09 12 12 30 999 99.0 99.0  0.40  3.28  2.69 166 9999.0  29.5  30.6 999.0 99.0 99.00
2023 09 12 13 00 999 99.0 99.0  0.38  3.33  2.64 168 9999.0  29.5  30.6 999.0 99.0 99.00
2023 09 12 13 30 999 99.0 99.0  0.35  3.33  2.54 164 9999.0  29.6  30.8 999.0 99.0 99.00
2023 09 12 14 00 999 99.0 99.0  0.35  3.28  2.63 165 9999.0  29.7  30.8 999.0 99.0 99.00
2023 09 12 14 30 999 99.0 99.0  0.34  3.45  2.69 164 9999.0  29.4  30.7 999.0 99.0 99.00
2023 09 12 15 00 999 99.0 99.0  0.34  3.57  2.75 174 9999.0  29.0  30.7 999.0 99.0 99.00
2023 09 12 15 30 999 99.0 99.0  0.36  3.23  2.42 178 9999.0  29.2  30.9 999.0 99.0 99.00
2023 09 12 16 00 999 99.0 99.0  0.39  3.64  2.48 174 9999.0  27.0  30.8 999.0 99.0 99.00
2023 09 12 16 30 999 99.0 99.0  0.40  3.45  2.44 172 9999.0  27.9  30.9 999.0 99.0 99.00
2023 09 12 17 00 999 99.0 99.0  0.36  3.08  2.51 197 9999.0  28.4  31.0 999.0 99.0 99.00
2023 09 12 17 30 999 99.0 99.0  0.36  2.86  2.64 241 9999.0  28.5  31.2 999.0 99.0 99.00
2023 09 12 18 00 999 99.0 99.0  0.38  3.03  2.76 248 9999.0  28.8  31.4 999.0 99.0 99.00
2023 09 12 18 30 999 99.0 99.0  0.35  5.71  2.91 276 9999.0  29.0  31.8 999.0 99.0 99.00
2023 09 12 19 00 999 99.0 99.0  0.30  5.41  2.81 272 9999.0  29.5  32.0 999.0 99.0 99.00
2023 09 12 19 30 999 99.0 99.0  0.31  3.51  2.69 175 9999.0  29.0  32.1 999.0 99.0 99.00
2023 09 12 20 00 999 99.0 99.0  0.32  3.64  2.81 194 9999.0  27.4  31.8 999.0 99.0 99.00
2023 09 12 20 30 999 99.0 99.0  0.37  3.33  2.78 217 9999.0  29.0  31.9 999.0 99.0 99.00
2023 09 12 21 00 999 99.0 99.0  0.33  3.39  2.75 191 9999.0  28.8  32.1 999.0 99.0 99.00
2023 09 12 21 30 999 99.0 99.0  0.31  3.92  2.85 171 9999.0  29.0  32.1 999.0 99.0 99.00
2023 09 12 22 00 999 99.0 99.0  0.32  3.70  3.03 181 9999.0  29.2  32.1 999.0 99.0 99.00
2023 09 12 22 30 999 99.0 99.0  0.32  3.85  3.09 176 9999.0  29.1  32.0 999.0 99.0 99.00
2023 09 12 23 00 999 99.0 99.0  0.34  3.70  3.19 178 9999.0  29.5  32.0 999.0 99.0 99.00
2023 09 12 23 30 999 99.0 99.0  0.34  3.64  3.15 186 9999.0  29.2  31.9 999.0 99.0 99.00
2023 09 13 00 00 999 99.0 99.0  0.34  3.85  3.20 183 9999.0  28.9  31.8 999.0 99.0 99.00
2023 09 13 00 30 999 99.0 99.0  0.34  3.45  3.29 186 9999.0  28.8  31.8 999.0 99.0 99.00
2023 09 13 01 00 999 99.0 99.0  0.35  3.57  3.30 182 9999.0  28.8  31.5 999.0 99.0 99.00
2023 09 13 01 30 999 99.0 99.0  0.39  4.00  3.41 190 9999.0  28.9  31.4 999.0 99.0 99.00
2023 09 13 02 00 999 99.0 99.0  0.34  3.77  3.30 194 9999.0  28.8  31.3 999.0 99.0 99.00
2023 09 13 02 30 999 99.0 99.0  0.34  3.45  3.25 193 9999.0  28.8  31.1 999.0 99.0 99.00
2023 09 13 03 00 999 99.0 99.0  0.33  3.51  3.18 185 9999.0  28.8  30.9 999.0 99.0 99.00
2023 09 13 03 30 999 99.0 99.0  0.32  3.45  3.18 184 9999.0  29.0  30.9 999.0 99.0 99.00
2023 09 13 04 00 999 99.0 99.0  0.30  3.77  3.07 176 9999.0  29.0  30.9 999.0 99.0 99.00
2023 09 13 04 30 999 99.0 99.0  0.29  3.77  3.00 161 9999.0  28.9  30.9 999.0 99.0 99.00
2023 09 13 05 00 999 99.0 99.0  0.30  3.92  2.96 180 9999.0  28.9  30.9 999.0 99.0 99.00
2023 09 13 05 30 999 99.0 99.0  0.31  4.00  3.06 188 9999.0  28.9  30.9 999.0 99.0 99.00
2023 09 13 06 00 999 99.0 99.0  0.31  4.00  2.93 183 9999.0  28.9  30.9 999.0 99.0 99.00
2023 09 13 06 30 999 99.0 99.0  0.35  3.45  3.01 199 9999.0  28.9  30.8 999.0 99.0 99.00
2023 09 13 07 00 999 99.0 99.0  0.35  3.64  3.03 191 9999.0  28.9  30.8 999.0 99.0 99.00
2023 09 13 07 30 999 99.0 99.0  0.32  3.70  2.89 189 9999.0  28.8  30.8 999.0 99.0 99.00
2023 09 13 08 00 999 99.0 99.0  0.32  3.45  2.86 197 9999.0  28.9  30.8 999.0 99.0 99.00
2023 09 13 08 30 999 99.0 99.0  0.30  3.77  2.75 198 9999.0  28.9  30.7 999.0 99.0 99.00
2023 09 13 09 00 999 99.0 99.0  0.31  3.85  2.67 188 9999.0  28.9  30.7 999.0 99.0 99.00
2023 09 13 09 30 999 99.0 99.0  0.31  3.57  2.54 188 9999.0  28.9  30.7 999.0 99.0 99.00
2023 09 13 10 00 999 99.0 99.0  0.31  3.85  2.52 187 9999.0  29.0  30.7 999.0 99.0 99.00
2023 09 13 10 30 999 99.0 99.0  0.33  1.96  2.48 242 9999.0  29.0  30.8 999.0 99.0 99.00
2023 09 13 11 00 999 99.0 99.0  0.31  2.00  2.46 239 9999.0  29.0  30.7 999.0 99.0 99.00
2023 09 13 11 30 999 99.0 99.0  0.31  2.08  2.35 252 9999.0  29.1  30.8 999.0 99.0 99.00
2023 09 13 12 00 999 99.0 99.0  0.32  2.08  2.37 258 9999.0  29.2  30.8 999.0 99.0 99.00
2023 09 13 12 30 999 99.0 99.0  0.30  2.08  2.33 257 9999.0  29.3  30.8 999.0 99.0 99.00
2023 09 13 13 00 999 99.0 99.0  0.31  1.92  2.29 253 9999.0  29.3  30.9 999.0 99.0 99.00
2023 09 13 13 30 999 99.0 99.0  0.30  2.06  2.34 258 9999.0  29.3  30.9 999.0 99.0 99.00
2023 09 13 14 00 999 99.0 99.0  0.31  2.17  2.36 255 9999.0  29.5  31.0 999.0 99.0 99.00
2023 09 13 14 30 999 99.0 99.0  0.28  2.15  2.31 262 9999.0  29.5  30.9 999.0 99.0 99.00
2023 09 13 15 00 999 99.0 99.0  0.28  2.15  2.37 276 9999.0  29.7  30.9 999.0 99.0 99.00
2023 09 13 15 30 999 99.0 99.0  0.27  2.06  2.28 273 9999.0  29.7  30.8 999.0 99.0 99.00
2023 09 13 16 00 999 99.0 99.0  0.26  2.13  2.30 278 9999.0  28.9  30.8 999.0 99.0 99.00
2023 09 13 16 30 999 99.0 99.0  0.29  2.27  2.17 290 9999.0  29.1  30.9 999.0 99.0 99.00
2023 09 13 17 00 999 99.0 99.0  0.32  5.41  2.36 120 9999.0  29.6  31.0 999.0 99.0 99.00
2023 09 13 17 30 999 99.0 99.0  0.32  2.22  2.39 294 9999.0  29.7  31.1 999.0 99.0 99.00
2023 09 13 18 00 999 99.0 99.0  0.31  2.41  2.43 312 9999.0  29.7  31.2 999.0 99.0 99.00
2023 09 13 18 30 999 99.0 99.0  0.29  2.63  2.37 289 9999.0  29.8  31.3 999.0 99.0 99.00
2023 09 13 19 00 999 99.0 99.0  0.26  4.65  2.52 162 9999.0  30.0  31.4 999.0 99.0 99.00
2023 09 13 19 30 999 99.0 99.0  0.25  2.90  2.47 253 9999.0  30.0  31.5 999.0 99.0 99.00
2023 09 13 20 00 999 99.0 99.0  0.24 99.00  2.53 999 9999.0  30.1  31.6 999.0 99.0 99.00
2023 09 13 20 30 999 99.0 99.0  0.23 99.00  2.57 999 9999.0  29.9  31.7 999.0 99.0 99.00
2023 09 13 21 00 999 99.0 99.0  0.25  3.64  2.75 180 9999.0  29.8  31.6 999.0 99.0 99.00
2023 09 13 21 30 999 99.0 99.0  0.24 99.00  2.68 999 9999.0  29.6  31.5 999.0 99.0 99.00
2023 09 13 22 00 999 99.0 99.0  0.26  2.78  2.55 166 9999.0  30.2  31.5 999.0 99.0 99.00
2023 09 13 22 30 999 99.0 99.0  0.28  2.90  2.61 173 9999.0  29.9  31.4 999.0 99.0 99.00
2023 09 13 23 00 999 99.0 99.0  0.27  4.65  2.58 207 9999.0  29.8  31.3 999.0 99.0 99.00
2023 09 13 23 30 999 99.0 99.0  0.27  4.88  2.57 213 9999.0  29.6  31.3 999.0 99.0 99.00
2023 09 14 00 00 999 99.0 99.0  0.26  4.88  2.57 221 9999.0  29.7  31.2 999.0 99.0 99.00
2023 09 14 00 30 999 99.0 99.0  0.27  4.76  2.54 215 9999.0  29.6  31.2 999.0 99.0 99.00
2023 09 14 01 00 999 99.0 99.0  0.27  4.88  2.55 198 9999.0  29.7  31.0 999.0 99.0 99.00
2023 09 14 01 30 999 99.0 99.0  0.27  4.65  2.47 205 9999.0  29.7  31.0 999.0 99.0 99.00
2023 09 14 02 00 999 99.0 99.0  0.27  2.50  2.52 264 9999.0  29.7  30.9 999.0 99.0 99.00
2023 09 14 02 30 999 99.0 99.0  0.26  2.50  2.51 270 9999.0  29.7  30.9 999.0 99.0 99.00
2023 09 14 03 00 999 99.0 99.0  0.27  4.76  2.68 231 9999.0  29.8  30.9 999.0 99.0 99.00
2023 09 14 03 30 999 99.0 99.0  0.29  5.56  2.88 119 9999.0  29.8  30.9 999.0 99.0 99.00
2023 09 14 04 00 999 99.0 99.0  0.26  2.56  2.72 282 9999.0  29.8  30.8 999.0 99.0 99.00
2023 09 14 04 30 999 99.0 99.0  0.26  4.35  2.81 213 9999.0  29.8  30.9 999.0 99.0 99.00
2023 09 14 05 00 999 99.0 99.0  0.26  5.26  2.85 187 9999.0  29.8  30.8 999.0 99.0 99.00
2023 09 14 05 30 999 99.0 99.0  0.25  2.44  2.75 271 9999.0  29.8  30.8 999.0 99.0 99.00
2023 09 14 06 00 999 99.0 99.0  0.25  5.13  2.84 224 9999.0  29.7  30.8 999.0 99.0 99.00
2023 09 14 06 30 999 99.0 99.0  0.24 99.00  2.82 999 9999.0  29.6  30.8 999.0 99.0 99.00
2023 09 14 07 00 999 99.0 99.0  0.24 99.00  2.83 999 9999.0  29.2  30.7 999.0 99.0 99.00
2023 09 14 07 30 999 99.0 99.0  0.24 99.00  2.77 999 9999.0  29.0  30.8 999.0 99.0 99.00
2023 09 14 08 00 999 99.0 99.0  0.27  4.88  2.45 195 9999.0  28.9  30.8 999.0 99.0 99.00
2023 09 14 08 30 999 99.0 99.0  0.31  2.38  2.51 311 9999.0  28.8  30.7 999.0 99.0 99.00
2023 09 14 09 00 999 99.0 99.0  0.33  2.60  2.53 312 9999.0  28.9  30.7 999.0 99.0 99.00
2023 09 14 09 30 999 99.0 99.0  0.32  2.82  2.65 322 9999.0  28.8  30.7 999.0 99.0 99.00
2023 09 14 10 00 999 99.0 99.0  0.29  2.86  2.69 298 9999.0  28.8  30.7 999.0 99.0 99.00
2023 09 14 10 30 999 99.0 99.0  0.33  2.94  2.85 273 9999.0  28.7  30.7 999.0 99.0 99.00
2023 09 14 11 00 999 99.0 99.0  0.28  5.41  2.78 265 9999.0  28.7  30.7 999.0 99.0 99.00
2023 09 14 11 30 999 99.0 99.0  0.27  5.41  2.78 266 9999.0  28.7  30.7 999.0 99.0 99.00
2023 09 14 12 00 999 99.0 99.0  0.25  3.57  2.78 239 9999.0  28.9  30.7 999.0 99.0 99.00
2023 09 14 12 30 999 99.0 99.0  0.27  3.03  2.94 221 9999.0  28.3  30.7 999.0 99.0 99.00
2023 09 14 13 00 999 99.0 99.0  0.29  3.70  2.79 194 9999.0  28.4  30.7 999.0 99.0 99.00
2023 09 14 13 30 999 99.0 99.0  0.32  2.67  2.43 205 9999.0  29.0  30.7 999.0 99.0 99.00
2023 09 14 14 00 999 99.0 99.0  0.28  2.35  2.47 239 9999.0  29.1  30.7 999.0 99.0 99.00
2023 09 14 14 30 999 99.0 99.0  0.25  2.35  2.56 235 9999.0  29.2  30.7 999.0 99.0 99.00
2023 09 14 15 00 999 99.0 99.0  0.23 99.00  2.58 999 9999.0  29.3  30.8 999.0 99.0 99.00
2023 09 14 15 30 999 99.0 99.0  0.21 99.00  2.62 999 9999.0  29.5  31.0 999.0 99.0 99.00
2023 09 14 16 00 999 99.0 99.0  0.22 99.00  2.60 999 9999.0  29.8  31.3 999.0 99.0 99.00
2023 09 14 16 30 999 99.0 99.0  0.19 99.00  2.72 999 9999.0 999.0  31.7 999.0 99.0 99.00
2023 09 14 17 00 999 99.0 99.0  0.19 99.00  2.92 999 9999.0  29.9  32.0 999.0 99.0 99.00
2023 09 14 17 30 999 99.0 99.0  0.19 99.00  3.19 999 9999.0  30.0  32.3 999.0 99.0 99.00
2023 09 14 18 00 999 99.0 99.0  0.18 99.00  3.28 999 9999.0  29.9  32.2 999.0 99.0 99.00
2023 09 14 18 30 999 99.0 99.0  0.16 99.00  3.38 999 9999.0  30.1  32.0 999.0 99.0 99.00
2023 09 14 19 00 999 99.0 99.0  0.21 99.00  3.80 999 9999.0  29.8  31.9 999.0 99.0 99.00
2023 09 14 19 30 999 99.0 99.0  0.20 99.00  3.25 999 9999.0  30.2  31.7 999.0 99.0 99.00
2023 09 14 20 00 999 99.0 99.0  0.22 99.00  2.62 999 9999.0  29.8  31.8 999.0 99.0 99.00
2023 09 14 20 30 999 99.0 99.0  0.24 99.00  2.23 999 9999.0  29.9  31.6 999.0 99.0 99.00
2023 09 14 21 00 999 99.0 99.0  0.25  1.87  2.21 278 9999.0  29.8  31.5 999.0 99.0 99.00
2023 09 14 21 30 999 99.0 99.0  0.28  2.02  2.21 276 9999.0  29.9  31.5 999.0 99.0 99.00
2023 09 14 22 00 999 99.0 99.0  0.26  2.17  2.28 275 9999.0  30.1  31.4 999.0 99.0 99.00
2023 09 14 22 30 999 99.0 99.0  0.26  2.15  2.31 263 9999.0  30.2  31.4 999.0 99.0 99.00
2023 09 14 23 00 999 99.0 99.0  0.24 99.00  2.40 999 9999.0  30.2  31.4 999.0 99.0 99.00
2023 09 14 23 30 999 99.0 99.0  0.25  2.60  2.41 289 9999.0  30.0  31.4 999.0 99.0 99.00
2023 09 15 00 00 999 99.0 99.0  0.29  3.70  2.37 139 9999.0  29.3  31.6 999.0 99.0 99.00
2023 09 15 00 30 999 99.0 99.0  0.30  2.67  2.26 283 9999.0  29.2  31.5 999.0 99.0 99.00
2023 09 15 01 00 999 99.0 99.0  0.33  2.53  2.26 302 9999.0  29.2  31.4 999.0 99.0 99.00
2023 09 15 01 30 999 99.0 99.0  0.34  5.71  2.55 109 9999.0  29.2  31.3 999.0 99.0 99.00
2023 09 15 02 00 999 99.0 99.0  0.35  2.44  2.58 322 9999.0  29.2  31.3 999.0 99.0 99.00
2023 09 15 02 30 999 99.0 99.0  0.38  2.86  2.71 317 9999.0  29.2  31.2 999.0 99.0 99.00
2023 09 15 03 00 999 99.0 99.0  0.33  3.17  2.59 300 9999.0  29.3  31.2 999.0 99.0 99.00
2023 09 15 03 30 999 99.0 99.0  0.28  3.08  2.49 288 9999.0  29.2  31.2 999.0 99.0 99.00
2023 09 15 04 00 999 99.0 99.0  0.25  2.74  2.54 290 9999.0  29.1  31.1 999.0 99.0 99.00
2023 09 15 04 30 999 99.0 99.0  0.23 99.00  2.52 999 9999.0  29.0  31.0 999.0 99.0 99.00
2023 09 15 05 00 999 99.0 99.0  0.23 99.00  2.66 999 9999.0  29.0  30.9 999.0 99.0 99.00
2023 09 15 05 30 999 99.0 99.0  0.23 99.00  2.71 999 9999.0  29.0  30.9 999.0 99.0 99.00
2023 09 15 06 00 999 99.0 99.0  0.21 99.00  2.60 999 9999.0  28.9  30.9 999.0 99.0 99.00
2023 09 15 06 30 999 99.0 99.0  0.22 99.00  2.97 999 9999.0  28.9  30.8 999.0 99.0 99.00
2023 09 15 07 00 999 99.0 99.0  0.21 99.00  2.98 999 9999.0  28.8  30.8 999.0 99.0 99.00
2023 09 15 07 30 999 99.0 99.0  0.18 99.00  3.05 999 9999.0  28.8  30.8 999.0 99.0 99.00
2023 09 15 08 00 999 99.0 99.0  0.17 99.00  3.13 999 9999.0  28.8  30.8 999.0 99.0 99.00
2023 09 15 08 30 999 99.0 99.0  0.18 99.00  3.24 999 9999.0  29.0  30.8 999.0 99.0 99.00
2023 09 15 09 00 999 99.0 99.0  0.18 99.00  3.21 999 9999.0  28.9  30.8 999.0 99.0 99.00
2023 09 15 09 30 999 99.0 99.0  0.20 99.00  3.39 999 9999.0  28.8  30.8 999.0 99.0 99.00
2023 09 15 10 00 999 99.0 99.0  0.21 99.00  3.47 999 9999.0  28.9  30.8 999.0 99.0 99.00
2023 09 15 10 30 999 99.0 99.0  0.21 99.00  3.27 999 9999.0  29.1  30.8 999.0 99.0 99.00
2023 09 15 11 00 999 99.0 99.0  0.20 99.00  2.98 999 9999.0  29.0  30.8 999.0 99.0 99.00
2023 09 15 11 30 999 99.0 99.0  0.18 99.00  2.99 999 9999.0  29.1  30.8 999.0 99.0 99.00
2023 09 15 12 00 999 99.0 99.0  0.18 99.00  3.12 999 9999.0  28.7  30.8 999.0 99.0 99.00
2023 09 15 12 30 999 99.0 99.0  0.22 99.00  2.50 999 9999.0  28.8  30.8 999.0 99.0 99.00
2023 09 15 13 00 999 99.0 99.0  0.25  5.41  2.53 193 9999.0  28.9  30.8 999.0 99.0 99.00
2023 09 15 13 30 999 99.0 99.0  0.25  6.90  2.62 213 9999.0  29.3  30.8 999.0 99.0 99.00
2023 09 15 14 00 999 99.0 99.0  0.26  2.27  2.58   1 9999.0  29.3  30.9 999.0 99.0 99.00
2023 09 15 14 30 999 99.0 99.0  0.25  5.00  2.64 265 9999.0  29.2  30.9 999.0 99.0 99.00
2023 09 15 15 00 999 99.0 99.0  0.24 99.00  2.44 999 9999.0  29.5  31.0 999.0 99.0 99.00
2023 09 15 15 30 999 99.0 99.0  0.23 99.00  2.52 999 9999.0  29.5  31.2 999.0 99.0 99.00
2023 09 15 16 00 999 99.0 99.0  0.21 99.00  2.55 999 9999.0  29.5  31.2 999.0 99.0 99.00
2023 09 15 16 30 999 99.0 99.0  0.22 99.00  2.44 999 9999.0  29.4  31.2 999.0 99.0 99.00
2023 09 15 17 00 999 99.0 99.0  0.27  2.74  2.45 198 9999.0  29.3  30.9 999.0 99.0 99.00
2023 09 15 17 30 999 99.0 99.0  0.32  2.90  2.41 203 9999.0  29.4  31.3 999.0 99.0 99.00
2023 09 15 18 00 999 99.0 99.0  0.27  2.78  2.39 187 9999.0  29.4  31.6 999.0 99.0 99.00
2023 09 15 18 30 999 99.0 99.0  0.26  5.26  2.64 256 9999.0  29.5  31.9 999.0 99.0 99.00
2023 09 15 19 00 999 99.0 99.0  0.20 99.00  2.51 999 9999.0  29.8  31.9 999.0 99.0 99.00
2023 09 15 19 30 999 99.0 99.0  0.19 99.00  2.60 999 9999.0  29.9  32.1 999.0 99.0 99.00
2023 09 15 20 00 999 99.0 99.0  0.19 99.00  2.64 999 9999.0  29.9  32.0 999.0 99.0 99.00
2023 09 15 20 30 999 99.0 99.0  0.17 99.00  2.65 999 9999.0  30.0  32.1 999.0 99.0 99.00
2023 09 15 21 00 999 99.0 99.0  0.16 99.00  2.62 999 9999.0  30.4  32.1 999.0 99.0 99.00
2023 09 15 21 30 999 99.0 99.0  0.16 99.00  2.80 999 9999.0  30.2  32.1 999.0 99.0 99.00
2023 09 15 22 00 999 99.0 99.0  0.15 99.00  2.75 999 9999.0  29.7  31.9 999.0 99.0 99.00
2023 09 15 22 30 999 99.0 99.0  0.16 99.00  2.27 999 9999.0  30.0  31.8 999.0 99.0 99.00
2023 09 15 23 00 999 99.0 99.0  0.19 99.00  2.29 999 9999.0  29.7  31.6 999.0 99.0 99.00
2023 09 15 23 30 999 99.0 99.0  0.26  2.78  2.48  11 9999.0  29.4  31.6 999.0 99.0 99.00
2023 09 16 00 00 999 99.0 99.0  0.24 99.00  2.46 999 9999.0  29.7  31.5 999.0 99.0 99.00
2023 09 16 00 30 999 99.0 99.0  0.23 99.00  2.40 999 9999.0  29.6  31.4 999.0 99.0 99.00
2023 09 16 01 00 999 99.0 99.0  0.20 99.00  2.53 999 9999.0  29.7  31.4 999.0 99.0 99.00
2023 09 16 01 30 999 99.0 99.0  0.18 99.00  2.64 999 9999.0  29.8  31.4 999.0 99.0 99.00
2023 09 16 02 00 999 99.0 99.0  0.16 99.00  2.71 999 9999.0  29.7  31.3 999.0 99.0 99.00
2023 09 16 02 30 999 99.0 99.0  0.16 99.00  2.84 999 9999.0  29.6  31.3 999.0 99.0 99.00
2023 09 16 03 00 999 99.0 99.0  0.16 99.00  2.87 999 9999.0  29.5  31.3 999.0 99.0 99.00
2023 09 16 03 30 999 99.0 99.0  0.15 99.00  2.77 999 9999.0  29.6  31.2 999.0 99.0 99.00
2023 09 16 04 00 999 99.0 99.0  0.16 99.00  3.05 999 9999.0  29.4  31.2 999.0 99.0 99.00
2023 09 16 04 30 999 99.0 99.0  0.16 99.00  2.90 999 9999.0  29.3  31.2 999.0 99.0 99.00
2023 09 16 05 00 999 99.0 99.0  0.17 99.00  3.29 999 9999.0  29.3  31.1 999.0 99.0 99.00
2023 09 16 05 30 999 99.0 99.0  0.18 99.00  3.19 999 9999.0  29.3  31.0 999.0 99.0 99.00
2023 09 16 06 00 999 99.0 99.0  0.17 99.00  3.11 999 9999.0  29.3  31.0 999.0 99.0 99.00
2023 09 16 06 30 999 99.0 99.0  0.16 99.00  3.27 999 9999.0  29.3  31.0 999.0 99.0 99.00
2023 09 16 07 00 999 99.0 99.0  0.20 99.00  3.20 999 9999.0  29.1  30.9 999.0 99.0 99.00
2023 09 16 07 30 999 99.0 99.0  0.16 99.00  3.36 999 9999.0  29.2  30.8 999.0 99.0 99.00
2023 09 16 08 00 999 99.0 99.0  0.14 99.00  3.35 999 9999.0  29.2  30.9 999.0 99.0 99.00
2023 09 16 08 30 999 99.0 99.0  0.13 99.00  3.35 999 9999.0  29.1  30.9 999.0 99.0 99.00
2023 09 16 09 00 999 99.0 99.0  0.14 99.00  3.61 999 9999.0  29.2  30.8 999.0 99.0 99.00
2023 09 16 09 30 999 99.0 99.0  0.20 99.00  3.49 999 9999.0  29.2  30.8 999.0 99.0 99.00
2023 09 16 10 00 999 99.0 99.0  0.20 99.00  3.21 999 9999.0  29.2  30.8 999.0 99.0 99.00
2023 09 16 10 30 999 99.0 99.0  0.14 99.00  3.14 999 9999.0  29.2  30.8 999.0 99.0 99.00
2023 09 16 11 00 999 99.0 99.0  0.14 99.00  3.52 999 9999.0  29.2  30.8 999.0 99.0 99.00
2023 09 16 11 30 999 99.0 99.0  0.14 99.00  3.71 999 9999.0  29.2  30.8 999.0 99.0 99.00
2023 09 16 12 00 999 99.0 99.0  0.14 99.00  3.50 999 9999.0  29.2  30.7 999.0 99.0 99.00
2023 09 16 12 30 999 99.0 99.0  0.16 99.00  2.76 999 9999.0  29.2  30.7 999.0 99.0 99.00
2023 09 16 13 00 999 99.0 99.0  0.15 99.00  2.88 999 9999.0  29.3  30.7 999.0 99.0 99.00
2023 09 16 13 30 999 99.0 99.0  0.15 99.00  2.85 999 9999.0  29.2  30.6 999.0 99.0 99.00
2023 09 16 14 00 999 99.0 99.0  0.15 99.00  3.21 999 9999.0  29.4  30.5 999.0 99.0 99.00
2023 09 16 14 30 999 99.0 99.0  0.16 99.00  3.53 999 9999.0  29.2  30.6 999.0 99.0 99.00
2023 09 16 15 00 999 99.0 99.0  0.14 99.00  3.43 999 9999.0  29.7  30.6 999.0 99.0 99.00
2023 09 16 15 30 999 99.0 99.0  0.22 99.00  2.33 999 9999.0  29.6  30.7 999.0 99.0 99.00
2023 09 16 16 00 999 99.0 99.0  0.21 99.00  2.36 999 9999.0  29.8  30.7 999.0 99.0 99.00
2023 09 16 16 30 999 99.0 99.0  0.19 99.00  2.58 999 9999.0  26.4  30.8 999.0 99.0 99.00
2023 09 16 17 00 999 99.0 99.0  0.21 99.00  2.63 999 9999.0 999.0  30.8 999.0 99.0 99.00
2023 09 16 17 30 999 99.0 99.0  0.25  5.56  2.81 119 9999.0  27.5  30.8 999.0 99.0 99.00
2023 09 16 18 00 999 99.0 99.0  0.35  2.00  2.20 270 9999.0  26.2  30.9 999.0 99.0 99.00
2023 09 16 18 30 999 99.0 99.0  0.46  2.50  2.33 202 9999.0  27.5  30.9 999.0 99.0 99.00
2023 09 16 19 00 999 99.0 99.0  0.27  2.15  2.21 200 9999.0  28.8  31.3 999.0 99.0 99.00
2023 09 16 19 30 999 99.0 99.0  0.18 99.00  2.79 999 9999.0  28.9  31.4 999.0 99.0 99.00
2023 09 16 20 00 999 99.0 99.0  0.17 99.00  3.67 999 9999.0  29.2  31.6 999.0 99.0 99.00
2023 09 16 20 30 999 99.0 99.0  0.16 99.00  3.61 999 9999.0  29.7  31.7 999.0 99.0 99.00
2023 09 16 21 00 999 99.0 99.0  0.19 99.00  3.89 999 9999.0  29.7  31.9 999.0 99.0 99.00
2023 09 16 21 30 999 99.0 99.0  0.17 99.00  3.79 999 9999.0  29.9  31.8 999.0 99.0 99.00
2023 09 16 22 00 999 99.0 99.0  0.18 99.00  3.56 999 9999.0  29.9  31.8 999.0 99.0 99.00
2023 09 16 22 30 999 99.0 99.0  0.20 99.00  3.46 999 9999.0  30.0  31.7 999.0 99.0 99.00
2023 09 16 23 00 999 99.0 99.0  0.20 99.00  3.36 999 9999.0  29.8  31.7 999.0 99.0 99.00
2023 09 16 23 30 999 99.0 99.0  0.22 99.00  3.28 999 9999.0  30.0  31.8 999.0 99.0 99.00
2023 09 17 00 00 999 99.0 99.0  0.23 99.00  3.31 999 9999.0  28.8  31.6 999.0 99.0 99.00
2023 09 17 00 30 999 99.0 99.0  0.23 99.00  2.93 999 9999.0  29.3  31.5 999.0 99.0 99.00
2023 09 17 01 00 999 99.0 99.0  0.24 99.00  2.83 999 9999.0  29.6  31.7 999.0 99.0 99.00
2023 09 17 01 30 999 99.0 99.0  0.27  5.56  2.74 210 9999.0  29.6  31.4 999.0 99.0 99.00
2023 09 17 02 00 999 99.0 99.0  0.28  2.27  2.57 239 9999.0  29.8  31.2 999.0 99.0 99.00
2023 09 17 02 30 999 99.0 99.0  0.32  2.56  2.55 266 9999.0  29.9  31.2 999.0 99.0 99.00
2023 09 17 03 00 999 99.0 99.0  0.29  2.47  2.51 263 9999.0  29.9  31.0 999.0 99.0 99.00
2023 09 17 03 30 999 99.0 99.0  0.28  2.50  2.54 285 9999.0  29.9  30.9 999.0 99.0 99.00
2023 09 17 04 00 999 99.0 99.0  0.32  3.33  2.58 169 9999.0  29.9  30.9 999.0 99.0 99.00
2023 09 17 04 30 999 99.0 99.0  0.30  2.67  2.49 253 9999.0  30.0  30.9 999.0 99.0 99.00
2023 09 17 05 00 999 99.0 99.0  0.31  2.17  2.42 258 9999.0  29.8  30.9 999.0 99.0 99.00
2023 09 17 05 30 999 99.0 99.0  0.29  2.30  2.38 259 9999.0  29.8  30.8 999.0 99.0 99.00
2023 09 17 06 00 999 99.0 99.0  0.31  2.56  2.36 262 9999.0  29.7  30.7 999.0 99.0 99.00
2023 09 17 06 30 999 99.0 99.0  0.34  2.47  2.40 257 9999.0  29.7  30.8 999.0 99.0 99.00
2023 09 17 07 00 999 99.0 99.0  0.38  3.03  2.46 261 9999.0  29.9  30.9 999.0 99.0 99.00
2023 09 17 07 30 999 99.0 99.0  0.44  2.67  2.49 268 9999.0  29.8  30.9 999.0 99.0 99.00
